Simpoints,Weight,FDIP_PREF_MSHR_PROBE_HIT_ONPATH_val,FDIP_PREF_MSHR_PROBE_HIT_ONPATH_w_val,FDIP_PREF_MSHR_PROBE_HIT_OFFPATH_val,FDIP_PREF_MSHR_PROBE_HIT_OFFPATH_w_val
4118,2431.67,105351,256178866.17000002,98042,238405790.14000002
1010,22.174,102616,2275407.184,100742,2233853.108
1362,2347.06,106153,249147460.18,97836,229626962.16
5198,1186.62,102149,121212046.38,97142,115270640.03999999

weighted_avg,NA,NA,628813779.914,NA,585537245.448
weighted_%,NA,NA,0.5178187910917682,NA,0.48218120890823174
weighted_total,1214351025.362
