Simpoints,Weight,ICACHE_HIT_BY_FDIP_ONPATH_val,ICACHE_HIT_BY_FDIP_ONPATH_w_val,ICACHE_HIT_BY_FDIP_OFFPATH_val,ICACHE_HIT_BY_FDIP_OFFPATH_w_val
4118,2431.67,250348,608763721.16,158070,384374076.90000004
1010,22.174,248811,5517135.114,158571,3516153.354
1362,2347.06,253651,595334116.06,157627,369960026.62
5198,1186.62,249077,295559749.73999995,158542,188129108.04

weighted_avg,NA,NA,1505174722.074,NA,945979364.914
weighted_%,NA,NA,0.6140677691640235,NA,0.3859322308359765
weighted_total,2451154086.988
