Simpoints,Weight,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_w_val,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_w_val
4118,2431.67,1441948,3506341693.1600003,0,0.0
1010,22.174,1445431,32050986.994,0,0.0
1362,2347.06,1392119,3267386820.14,0,0.0
5198,1186.62,1415008,1679076792.9599998,0,0.0

weighted_avg,NA,NA,8484856293.254001,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,8484856293.254001
