Simpoints,Weight,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_w_val
4118,2431.67,106300889,258488682754.63
1010,22.174,116550061,2584381052.614
1362,2347.06,105730759,248156435218.54
5198,1186.62,106135287,125942254259.93999

weighted_avg,NA,NA,635171753285.724
weighted_%,NA,NA,1.0
weighted_total,635171753285.724
