Simpoints,Weight,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_w_val
49,53.1722,1373791198,73047500338.2956
1172,4605.89,1254609803,5778594745539.671

weighted_avg,NA,NA,5851642245877.967
weighted_%,NA,NA,1.0
weighted_total,5851642245877.967
