Simpoints,Weight,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_val,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_w_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_w_val
49,53.1722,200548,10663578.3656,6264,333070.66079999995
1172,4605.89,231785,1067576213.6500001,4624,21297635.360000003

weighted_avg,NA,NA,1078239792.0156002,NA,21630706.020800002
weighted_%,NA,NA,0.9803334064697459,NA,0.01966659353025408
weighted_total,1099870498.0364003
