Simpoints,Weight,ICACHE_MISS_NOT_PREFETCHED_val,ICACHE_MISS_NOT_PREFETCHED_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_w_val
49,53.1722,0,0.0,0,0.0,0,0.0,1939,103100.8958,47615,2531794.303
1172,4605.89,0,0.0,0,0.0,0,0.0,1879,8654467.31,52801,243195597.89000002

weighted_avg,NA,NA,0.0,NA,0.0,NA,0.0,NA,8757568.2058,NA,245727392.19300002
weighted_%,NA,NA,0.0,NA,0.0,NA,0.0,NA,0.03441291065718041,NA,0.9655870893428196
weighted_total,254484960.39880002
