Simpoints,Weight,FDIP_NEW_PREFETCHES_ONPATH_val,FDIP_NEW_PREFETCHES_ONPATH_w_val,FDIP_NEW_PREFETCHES_OFFPATH_val,FDIP_NEW_PREFETCHES_OFFPATH_w_val
49,53.1722,450262,23941421.1164,392251,20856848.622199997
1172,4605.89,526591,2425420220.9900002,441368,2032892457.5200002

weighted_avg,NA,NA,2449361642.1064,NA,2053749306.1422002
weighted_%,NA,NA,0.5439265588290764,NA,0.4560734411709237
weighted_total,4503110948.2486
