Simpoints,Weight,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_val,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_w_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_w_val
49,53.1722,10290,547141.938,196522,10449507.088399999
1172,4605.89,12243,56389911.27,224166,1032483937.7400001

weighted_avg,NA,NA,56937053.208000004,NA,1042933444.8284001
weighted_%,NA,NA,0.051767051948070054,NA,0.94823294805193
weighted_total,1099870498.0364
