Simpoints,Weight,ST_OP_CF_val,ST_OP_CF_w_val
49,53.1722,13.696,728.2464511999999
1172,4605.89,13.577,62534.16853

weighted_avg,NA,NA,63262.4149812
weighted_%,NA,NA,1.0
weighted_total,63262.4149812
