Simpoints,Weight,DCACHE_MISS_val,DCACHE_MISS_w_val,DCACHE_ST_BUFFER_HIT_val,DCACHE_ST_BUFFER_HIT_w_val,DCACHE_HIT_val,DCACHE_HIT_w_val
49,53.1722,456606,24278745.5532,28011,1489406.4941999998,4465459,237438279.0398
1172,4605.89,488432,2249664064.48,30194,139070242.66,4586888,21126701570.32

weighted_avg,NA,NA,2273942810.0332,NA,140559649.1542,NA,21364139849.3598
weighted_%,NA,NA,0.09562963185731736,NA,0.005911172191007559,NA,0.898459195951675
weighted_total,23778642308.5472
