Simpoints,Weight,ICACHE_UNUSEFUL_CL_val,ICACHE_UNUSEFUL_CL_w_val
517,810.151,119937,97167080.48699999
5297,898.498,124772,112107392.456
5168,967.77,118588,114765908.75999999
2807,979.819,121040,118597291.75999999
2215,509.983,121296,61858897.968
1490,862.35,122526,105660296.10000001
3954,490.914,126915,62304350.309999995
2031,399.553,122573,48974409.869

weighted_avg,NA,NA,721435627.7099998
weighted_%,NA,NA,1.0
weighted_total,721435627.7099998
