Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
517,810.151,3592811,2910719424.461
5297,898.498,3607725,3241533697.05
5168,967.77,3597102,3481167402.54
2807,979.819,3591624,3519141436.0559998
2215,509.983,3588363,1830004127.829
1490,862.35,3607059,3110547328.65
3954,490.914,3599922,1767252108.708
2031,399.553,3594217,1436080185.001

weighted_avg,NA,NA,21296445710.295
weighted_%,NA,NA,1.0
weighted_total,21296445710.295
