Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_val,INST_LOST_WAIT_FOR_ICACHE_MISS_w_val
517,810.151,834525,676091263.275
5297,898.498,889950,799618295.1
5168,967.77,859215,831522500.55
2807,979.819,863030,845613191.5699999
2215,509.983,864320,440788506.56
1490,862.35,890350,767793322.5
3954,490.914,864055,424176696.27
2031,399.553,874815,349534957.695

weighted_avg,NA,NA,5135138733.52
weighted_%,NA,NA,1.0
weighted_total,5135138733.52
