Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
4118,2431.67,4627528,11252621011.76
1010,22.174,5013050,111159370.7
1362,2347.06,4631217,10869744172.02
5198,1186.62,4619078,5481090336.36

weighted_avg,NA,NA,27714614890.840004
weighted_%,NA,NA,1.0
weighted_total,27714614890.840004
