Simpoints,Weight,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_w_val,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_w_val
4118,2431.67,1083804,2635453672.6800003,0,0.0
1010,22.174,1133864,25142300.336,0,0.0
1362,2347.06,1089091,2556161922.46,0,0.0
5198,1186.62,1087538,1290494341.56,0,0.0

weighted_avg,NA,NA,6507252237.035999,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,6507252237.035999
