Simpoints,Weight,FDIP_ATTEMPTED_PREF_ONPATH_val,FDIP_ATTEMPTED_PREF_ONPATH_w_val,FDIP_ATTEMPTED_PREF_OFFPATH_val,FDIP_ATTEMPTED_PREF_OFFPATH_w_val
4118,2431.67,1565368,3806458404.56,1794999,4364845218.33
1010,22.174,1568131,34771736.794,1814704,40239246.496
1362,2347.06,1563455,3669522692.2999997,1795415,4213946729.9
5198,1186.62,1566060,1858318117.1999998,1765841,2095382247.4199998

weighted_avg,NA,NA,9369070950.854,NA,10714413442.146
weighted_%,NA,NA,0.4665062479954695,NA,0.5334937520045304
weighted_total,20083484393.0
