Simpoints,Weight,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_val,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_w_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_w_val
4118,2431.67,3,7295.01,68908,167561516.36
1010,22.174,10,221.74,71690,1589654.06
1362,2347.06,9,21123.54,69828,163890505.68
5198,1186.62,3,3559.8599999999997,67555,80162114.1

weighted_avg,NA,NA,32200.15,NA,413203790.20000005
weighted_%,NA,NA,7.792193988894172e-05,NA,0.9999220780601111
weighted_total,413235990.35
