Simpoints,Weight,FDIP_PREF_MSHR_PROBE_HIT_ONPATH_val,FDIP_PREF_MSHR_PROBE_HIT_ONPATH_w_val,FDIP_PREF_MSHR_PROBE_HIT_OFFPATH_val,FDIP_PREF_MSHR_PROBE_HIT_OFFPATH_w_val
4118,2431.67,97638,237423395.46,78712,191401609.04
1010,22.174,94624,2098192.576,81415,1805296.21
1362,2347.06,98539,231276945.34,79215,185922357.9
5198,1186.62,96042,113965358.03999999,77460,91915585.19999999

weighted_avg,NA,NA,584763891.416,NA,471044848.34999996
weighted_%,NA,NA,0.5538539977852446,NA,0.4461460022147554
weighted_total,1055808739.766
