Simpoints,Weight,ICACHE_HIT_val,ICACHE_HIT_w_val,ICACHE_MISS_val,ICACHE_MISS_w_val
4118,2431.67,1682153,4090440985.51,79072,192277010.24
1010,22.174,1685723,37379221.802,80554,1786204.396
1362,2347.06,1681027,3945471230.62,80545,189043947.7
5198,1186.62,1671983,1984008467.4599998,79240,94027768.8

weighted_avg,NA,NA,10057299905.392,NA,477134931.136
weighted_%,NA,NA,0.954707116372153,NA,0.04529288362784698
weighted_total,10534434836.528
