Simpoints,Weight,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_w_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_w_val
4118,2431.67,58689,142712280.63,0,0.0
1010,22.174,59526,1319929.524,0,0.0
1362,2347.06,59995,140811864.7,0,0.0
5198,1186.62,58904,69896664.47999999,0,0.0

weighted_avg,NA,NA,354740739.334,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,354740739.334
