Simpoints,Weight,ICACHE_HIT_ONPATH_BY_FDIP_val,ICACHE_HIT_ONPATH_BY_FDIP_w_val,ICACHE_HIT_OFFPATH_BY_FDIP_val,ICACHE_HIT_OFFPATH_BY_FDIP_w_val
4118,2431.67,406985,989653214.95,70948,172522123.16
1010,22.174,404788,8975769.112,78937,1750349.038
1362,2347.06,406882,954976466.92,73284,172001945.04
5198,1186.62,405428,481088973.35999995,71953,85380868.86

weighted_avg,NA,NA,2434694424.342,NA,431655286.098
weighted_%,NA,NA,0.8494059240134594,NA,0.1505940759865406
weighted_total,2866349710.44
