Simpoints,Weight,ICACHE_HIT_BY_FDIP_ONPATH_val,ICACHE_HIT_BY_FDIP_ONPATH_w_val,ICACHE_HIT_BY_FDIP_OFFPATH_val,ICACHE_HIT_BY_FDIP_OFFPATH_w_val
4118,2431.67,249994,607902909.98,156991,381750304.97
1010,22.174,246594,5467975.356,158194,3507793.756
1362,2347.06,251861,591132878.66,155021,363843588.26
5198,1186.62,247492,293678957.03999996,157936,187410016.32

weighted_avg,NA,NA,1498182721.0359998,NA,936511703.306
weighted_%,NA,NA,0.6153473331425968,NA,0.384652666857403
weighted_total,2434694424.342
