Simpoints,Weight,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_w_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_w_val
4118,2431.67,63273,153859055.91,10403,25296663.01
1010,22.174,64050,1420244.7,10837,240299.638
1362,2347.06,64322,150967593.32,10714,25146400.84
5198,1186.62,63394,75224588.27999999,10207,12111830.339999998

weighted_avg,NA,NA,381471482.2099999,NA,62795193.828
weighted_%,NA,NA,0.8586542785787766,NA,0.1413457214212233
weighted_total,444266676.0379999
