Simpoints,Weight,FDIP_NEW_PREFETCHES_ONPATH_val,FDIP_NEW_PREFETCHES_ONPATH_w_val,FDIP_NEW_PREFETCHES_OFFPATH_val,FDIP_NEW_PREFETCHES_OFFPATH_w_val
4118,2431.67,318957,775598168.19,237533,577601870.11
1010,22.174,316614,7020598.836,242104,5368414.096
1362,2347.06,320491,752211606.46,238424,559595433.4399999
5198,1186.62,316075,375060916.49999994,237548,281879207.76

weighted_avg,NA,NA,1909891289.986,NA,1424444925.406
weighted_%,NA,NA,0.5727950532311464,NA,0.4272049467688535
weighted_total,3334336215.392
