Simpoints,Weight,FDIP_PREFETCH_HIT_ICACHE_val,FDIP_PREFETCH_HIT_ICACHE_w_val,FDIP_PREFETCH_HIT_MLC_val,FDIP_PREFETCH_HIT_MLC_w_val,FDIP_PREFETCH_HIT_L1_val,FDIP_PREFETCH_HIT_L1_w_val,FDIP_PREFETCH_HIT_DRAM_val,FDIP_PREFETCH_HIT_DRAM_w_val
4118,2431.67,2427201,5902151855.67,639279,1554515565.93,94079,228769081.93,0,0.0
1010,22.174,2449153,54307518.622,638691,14162334.234,95678,2121563.972,1076,23859.224
1362,2347.06,2425236,5692174406.16,645619,1515306530.1399999,91431,214594042.85999998,0,0.0
5198,1186.62,2402235,2850540095.7,636841,755688267.42,91271,108303994.02,15,17799.3

weighted_avg,NA,NA,14499173876.152,NA,3839672697.724,NA,553788682.782,NA,41658.524
weighted_%,NA,NA,0.7674494165779432,NA,0.2032360324035643,NA,0.029312346009420186,NA,2.20500907240538e-06
weighted_total,18892676915.182
