Simpoints,Weight,ICACHE_UNUSEFUL_CL_val,ICACHE_UNUSEFUL_CL_w_val
4118,2431.67,162685,395596233.95
1010,22.174,166788,3698357.1119999997
1362,2347.06,168740,396042904.4
5198,1186.62,166361,197407289.82

weighted_avg,NA,NA,992744785.2819998
weighted_%,NA,NA,1.0
weighted_total,992744785.2819998
