Simpoints,Weight,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_w_val
49,53.1722,116367920,6187538315.823999
1172,4605.89,107840590,496701895075.10004

weighted_avg,NA,NA,502889433390.924
weighted_%,NA,NA,1.0
weighted_total,502889433390.924
