Simpoints,Weight,FDIP_PREFETCH_HIT_ICACHE_val,FDIP_PREFETCH_HIT_ICACHE_w_val,FDIP_PREFETCH_HIT_MLC_val,FDIP_PREFETCH_HIT_MLC_w_val,FDIP_PREFETCH_HIT_L1_val,FDIP_PREFETCH_HIT_L1_w_val,FDIP_PREFETCH_HIT_DRAM_val,FDIP_PREFETCH_HIT_DRAM_w_val
49,53.1722,940633,50015526.0026,763912,40618881.6464,52492,2791115.1223999998,77,4094.2594
1172,4605.89,800819,3688484223.9100003,892581,4111129902.09,42974,197933516.86,4,18423.56

weighted_avg,NA,NA,3738499749.9126005,NA,4151748783.7364,NA,200724631.9824,NA,22517.8194
weighted_%,NA,NA,0.46205682170357243,NA,0.5131319983556937,NA,0.02480839686924554,NA,2.7830714884767034e-06
weighted_total,8090995683.4508
