Simpoints,Weight,ICACHE_HIT_val,ICACHE_HIT_w_val,ICACHE_MISS_val,ICACHE_MISS_w_val
49,53.1722,1532668,81495329.4296,29192,1552202.8624
1172,4605.89,1541866,7101665190.740001,28114,129489991.46000001

weighted_avg,NA,NA,7183160520.1696005,NA,131042194.3224
weighted_%,NA,NA,0.9820838716894242,NA,0.01791612831057573
weighted_total,7314202714.492001
