Simpoints,Weight,FDIP_NEW_PREFETCHES_ONPATH_val,FDIP_NEW_PREFETCHES_ONPATH_w_val,FDIP_NEW_PREFETCHES_OFFPATH_val,FDIP_NEW_PREFETCHES_OFFPATH_w_val
49,53.1722,590008,31372023.3776,68923,3664787.5406
1172,4605.89,690251,3179220178.3900003,62927,289834840.03000003

weighted_avg,NA,NA,3210592201.7676005,NA,293499627.57060003
weighted_%,NA,NA,0.9162408858371638,NA,0.08375911416283624
weighted_total,3504091829.3382006
