Simpoints,Weight,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_val,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_w_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_w_val
49,53.1722,12954,688792.6788,24366,1295593.8251999998
1172,4605.89,15586,71787401.54,22269,102568564.41000001

weighted_avg,NA,NA,72476194.21880001,NA,103864158.23520002
weighted_%,NA,NA,0.41100175433587205,NA,0.588998245664128
weighted_total,176340352.45400003
