Simpoints,Weight,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_val,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_w_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_w_val
49,53.1722,36552,1943550.2544,768,40836.249599999996
1172,4605.89,37649,173407152.61,206,948813.3400000001

weighted_avg,NA,NA,175350702.86440003,NA,989649.5896000001
weighted_%,NA,NA,0.9943878438722178,NA,0.005612156127782262
weighted_total,176340352.45400003
