Simpoints,Weight,ST_OP_CF_val,ST_OP_CF_w_val
49,53.1722,14.686,780.8869291999999
1172,4605.89,14.867,68475.76663000001

weighted_avg,NA,NA,69256.65355920001
weighted_%,NA,NA,1.0
weighted_total,69256.65355920001
