Simpoints,Weight,ICACHE_MISS_NOT_PREFETCHED_val,ICACHE_MISS_NOT_PREFETCHED_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_w_val
49,53.1722,0,0.0,0,0.0,0,0.0,526,27968.5772,28666,1524234.2851999998
1172,4605.89,0,0.0,0,0.0,0,0.0,350,1612061.5,27764,127877929.96000001

weighted_avg,NA,NA,0.0,NA,0.0,NA,0.0,NA,1640030.0772,NA,129402164.24520001
weighted_%,NA,NA,0.0,NA,0.0,NA,0.0,NA,0.012515282468218389,NA,0.9874847175317817
weighted_total,131042194.3224
