Simpoints,Weight,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_w_val
49,53.1722,136569873,7261720601.1306
1172,4605.89,119636203,551031191035.67

weighted_avg,NA,NA,558292911636.8007
weighted_%,NA,NA,1.0
weighted_total,558292911636.8007
