Simpoints,Weight,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_w_val
49,53.1722,1082995660,57585261832.65199
1172,4605.89,977038936,4500133864933.04

weighted_avg,NA,NA,4557719126765.692
weighted_%,NA,NA,1.0
weighted_total,4557719126765.692
