Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
49,53.1722,4547936,241823762.57919997
1172,4605.89,4342627,20001662273.030003

weighted_avg,NA,NA,20243486035.609203
weighted_%,NA,NA,1.0
weighted_total,20243486035.609203
