Simpoints,Weight,ST_OP_CF_val,ST_OP_CF_w_val
49,53.1722,13.776,732.5002271999999
1172,4605.89,13.686,63036.21054000001

weighted_avg,NA,NA,63768.710767200006
weighted_%,NA,NA,1.0
weighted_total,63768.710767200006
