Simpoints,Weight,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_val,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_w_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_w_val
49,53.1722,3,159.51659999999998,97216,5169188.595199999
1172,4605.89,1,4605.89,104632,481923482.48

weighted_avg,NA,NA,4765.4066,NA,487092671.0752
weighted_%,NA,NA,9.783271770879163e-06,NA,0.9999902167282291
weighted_total,487097436.4818
