Simpoints,Weight,ICACHE_HIT_BY_FDIP_ONPATH_val,ICACHE_HIT_BY_FDIP_ONPATH_w_val,ICACHE_HIT_BY_FDIP_OFFPATH_val,ICACHE_HIT_BY_FDIP_OFFPATH_w_val
49,53.1722,400181,21278504.168199997,181151,9632197.2022
1172,4605.89,468072,2155888144.08,203742,938413240.3800001

weighted_avg,NA,NA,2177166648.2482,NA,948045437.5822002
weighted_%,NA,NA,0.6966460478376478,NA,0.3033539521623522
weighted_total,3125212085.8304
