Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_val,INST_LOST_WAIT_FOR_ICACHE_MISS_w_val
49,53.1722,3788900,201464148.57999998
1172,4605.89,3844035,17705202366.15

weighted_avg,NA,NA,17906666514.730003
weighted_%,NA,NA,1.0
weighted_total,17906666514.730003
