Simpoints,Weight,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_w_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_w_val
49,53.1722,43408,2308098.8575999998,0,0.0
1172,4605.89,48494,223358029.66000003,0,0.0

weighted_avg,NA,NA,225666128.51760003,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,225666128.51760003
