Simpoints,Weight,ICACHE_UNUSEFUL_CL_val,ICACHE_UNUSEFUL_CL_w_val
49,53.1722,110381,5869200.6082
1172,4605.89,120697,555917105.33

weighted_avg,NA,NA,561786305.9382
weighted_%,NA,NA,1.0
weighted_total,561786305.9382
