Simpoints,Weight,FDIP_SENIORITY_FTQ_ACCUMULATED_val,FDIP_SENIORITY_FTQ_ACCUMULATED_w_val
4118,2431.67,7631982845,18558463724701.152
1010,22.174,7496717049,166232203844.526
1362,2347.06,7447025214,17478614998770.84
5198,1186.62,7529880609,8935106928251.58

weighted_avg,NA,NA,45138417855568.09
weighted_%,NA,NA,1.0
weighted_total,45138417855568.09
