Simpoints,Weight,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_w_val,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_w_val
4118,2431.67,1015796,2470080659.32,0,0.0
1010,22.174,1043619,23141207.706,0,0.0
1362,2347.06,1023241,2401608021.46,0,0.0
5198,1186.62,1007473,1195487611.26,0,0.0

weighted_avg,NA,NA,6090317499.746,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,6090317499.746
