Simpoints,Weight,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_w_val
4118,2431.67,115380248,280566687654.16003
1010,22.174,138468738,3070405796.4119997
1362,2347.06,115412738,270880620850.28
5198,1186.62,117021488,138860038090.56

weighted_avg,NA,NA,693377752391.4121
weighted_%,NA,NA,1.0
weighted_total,693377752391.4121
