Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_val,INST_LOST_WAIT_FOR_ICACHE_MISS_w_val
4118,2431.67,6121920,14886489206.4
1010,22.174,6447580,142968638.92
1362,2347.06,6153170,14441859180.199999
5198,1186.62,6135490,7280495143.799999

weighted_avg,NA,NA,36751812169.31999
weighted_%,NA,NA,1.0
weighted_total,36751812169.31999
