Simpoints,Weight,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_val,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_w_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_w_val
4118,2431.67,83438,202893681.46,4797,11664720.99
1010,22.174,87621,1942908.054,5499,121934.826
1362,2347.06,83043,194906903.57999998,4395,10315328.7
5198,1186.62,82407,97785794.33999999,4539,5386068.18

weighted_avg,NA,NA,497529287.43399996,NA,27488052.696
weighted_%,NA,NA,0.9476435336608241,NA,0.052356466339175886
weighted_total,525017340.12999994
