Simpoints,Weight,ST_OP_CF_val,ST_OP_CF_w_val
4118,2431.67,13.671,33243.36057
1010,22.174,13.989,310.192086
1362,2347.06,13.66,32060.8396
5198,1186.62,13.612,16152.271439999999

weighted_avg,NA,NA,81766.66369599999
weighted_%,NA,NA,1.0
weighted_total,81766.66369599999
