Simpoints,Weight,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_w_val
4118,2431.67,1158503461,2817098111009.87
1010,22.174,1269287878,28145189406.772
1362,2347.06,1163225577,2730160222753.62
5198,1186.62,1165848825,1383419532721.4998

weighted_avg,NA,NA,6958823055891.762
weighted_%,NA,NA,1.0
weighted_total,6958823055891.762
