Simpoints,Weight,FDIP_ATTEMPTED_PREF_ONPATH_val,FDIP_ATTEMPTED_PREF_ONPATH_w_val,FDIP_ATTEMPTED_PREF_OFFPATH_val,FDIP_ATTEMPTED_PREF_OFFPATH_w_val
4118,2431.67,1565331,3806368432.77,2609024,6344285390.08
1010,22.174,1568303,34775550.722,2634749,58422924.326
1362,2347.06,1563442,3669492180.52,2612003,6130527761.18
5198,1186.62,1565850,1858068926.9999998,2570090,3049720195.7999997

weighted_avg,NA,NA,9368705091.012,NA,15582956271.386
weighted_%,NA,NA,0.37547420009196586,NA,0.6245257999080341
weighted_total,24951661362.398
