Simpoints,Weight,ICACHE_UNUSEFUL_CL_val,ICACHE_UNUSEFUL_CL_w_val
4118,2431.67,99772,242612579.24
1010,22.174,104566,2318646.484
1362,2347.06,98606,231434198.35999998
5198,1186.62,98489,116869017.17999999

weighted_avg,NA,NA,593234441.2639999
weighted_%,NA,NA,1.0
weighted_total,593234441.2639999
