Simpoints,Weight,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_val,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_w_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_w_val
4118,2431.67,217,527672.39,88018,214030730.06
1010,22.174,263,5831.762,92857,2059011.118
1362,2347.06,186,436553.16,87252,204785679.12
5198,1186.62,210,249190.19999999998,86736,102922672.32

weighted_avg,NA,NA,1219247.5119999999,NA,523798092.618
weighted_%,NA,NA,0.0023222995105230257,NA,0.9976777004894769
weighted_total,525017340.13
