Simpoints,Weight,FDIP_PREF_MSHR_PROBE_HIT_ONPATH_val,FDIP_PREF_MSHR_PROBE_HIT_ONPATH_w_val,FDIP_PREF_MSHR_PROBE_HIT_OFFPATH_val,FDIP_PREF_MSHR_PROBE_HIT_OFFPATH_w_val
4118,2431.67,104622,254406178.74,119286,290064187.62
1010,22.174,102127,2264564.0979999998,120516,2672321.784
1362,2347.06,105699,248081894.94,117844,276586938.64
5198,1186.62,103219,122481729.77999999,116411,138135620.82

weighted_avg,NA,NA,627234367.558,NA,707459068.8639998
weighted_%,NA,NA,0.4699463940119974,NA,0.5300536059880026
weighted_total,1334693436.422
