Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
4118,2431.67,4616528,11225872641.76
1010,22.174,4994549,110749129.526
1362,2347.06,4632217,10872091232.02
5198,1186.62,4613428,5474385933.36

weighted_avg,NA,NA,27683098936.666
weighted_%,NA,NA,1.0
weighted_total,27683098936.666
