Simpoints,Weight,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_w_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_w_val
4118,2431.67,54669,132936967.23,0,0.0
1010,22.174,54701,1212939.974,0,0.0
1362,2347.06,55609,130517659.53999999,0,0.0
5198,1186.62,54818,65048135.16,0,0.0

weighted_avg,NA,NA,329715701.90400004,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,329715701.90400004
