Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
517,810.151,174213135,141138945533.38498
5297,898.498,181182355,162791983602.79
5168,967.77,176368783,170684417123.91
2807,979.819,176230005,172673507269.095
2215,509.983,177984138,90768884649.654
1490,862.35,182323794,157226923755.9
3954,490.914,176632932,86711579179.84799
2031,399.553,177138433,70776192320.449

weighted_avg,NA,NA,1052772433435.031
weighted_%,NA,NA,1.0
weighted_total,1052772433435.031
