Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_val,INST_LOST_WAIT_FOR_ICACHE_MISS_w_val
517,810.151,797550,646135930.05
5297,898.498,852620,766077364.76
5168,967.77,816705,790382597.85
2807,979.819,819025,802496256.475
2215,509.983,821550,418976533.65
1490,862.35,839650,724072177.5
3954,490.914,821775,403420852.34999996
2031,399.553,827670,330698031.51

weighted_avg,NA,NA,4882259744.145
weighted_%,NA,NA,1.0
weighted_total,4882259744.145
