Simpoints,Weight,ICACHE_UNUSEFUL_CL_val,ICACHE_UNUSEFUL_CL_w_val
517,810.151,59096,47876683.496
5297,898.498,60819,54645749.862
5168,967.77,59494,57576508.379999995
2807,979.819,59583,58380555.477
2215,509.983,60301,30752484.883
1490,862.35,61429,52973298.15
3954,490.914,59695,29305111.23
2031,399.553,60117,24019927.701

weighted_avg,NA,NA,355530319.17899996
weighted_%,NA,NA,1.0
weighted_total,355530319.17899996
