Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
517,810.151,3583773,2903397279.723
5297,898.498,3607686,3241498655.6280003
5168,967.77,3600188,3484153940.7599998
2807,979.819,3595006,3522455183.914
2215,509.983,3594633,1833201721.239
1490,862.35,3606728,3110261890.8
3954,490.914,3596650,1765645838.1
2031,399.553,3595187,1436467751.411

weighted_avg,NA,NA,21297082261.574997
weighted_%,NA,NA,1.0
weighted_total,21297082261.574997
