cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
2,7ffda9f75de2,0,0,2064,0,0,0,0,0,0,0,0,0
7,7ffda9ed41b3,7ffda9ed27a1,0,176,0,0,0,0,0,0,0,0,0
1,7ffda9ed51cf,7ffda9ed5207,0,670,0,0,0,0,0,1,0,0,2
2,7ffda9ed51c1,0,0,670,0,0,0,0,0,0,0,0,0
7,7ffda9ed459f,7ffda9ed4419,0,3054,0,0,0,0,0,0,0,0,0
7,7ffda9ed452b,7ffda9ed43fc,0,9357,0,0,0,0,0,0,0,0,0
2,7ffda9ed516f,0,0,4,0,0,0,0,0,0,0,0,0
3,7ffda9ed512e,7ffda9afaba0,0,4,0,0,0,0,0,1,0,0,2
1,7ffda9ed5133,7ffda9ed5161,0,4,0,0,0,0,0,1,0,0,2
3,7ffda9ed5100,7ffda9ed4e40,0,1081,0,0,0,0,0,1,0,0,2
1,7ffda9ed511d,7ffda9ed50e0,0,1082,0,0,0,0,0,1,0,0,2
7,7ffda9ed455c,7ffda9ed440d,0,3954,0,0,0,0,0,0,0,0,0
2,7ffda9ed50e8,7ffda9ed511f,0,1598,0,4,0,0,0,1,0,0,10
7,7ffda9ed44a3,7ffda9ed4436,0,3054,0,0,0,0,0,0,0,0,0
2,7ffda9ed50a2,0,0,3,0,0,0,0,0,0,0,0,0
2,7ffda9ed50bf,7ffda9ed50b0,0,1536,0,4,0,0,0,1,0,0,10
7,7ffda9ed44f3,7ffda9ed43eb,0,4967,0,0,0,0,0,0,0,0,0
2,7ffda9ed50f5,7ffda9ed50e0,0,1597,0,517,0,0,0,1,0,0,1036
2,7ffda9ed508d,0,0,3,0,0,0,0,0,0,0,0,0
3,7ffda9ed5082,7ffda9afab90,0,3,0,0,0,0,0,1,0,0,2
2,7ffda9ed50c4,0,0,3,0,0,0,0,0,0,0,0,0
1,7ffda9ed50d5,7ffda9ed50ea,0,3,0,0,0,0,0,1,0,0,2
5,7ffda9ed406b,7ffdaa0e2dd0,0,176,0,0,0,0,0,1,0,0,2
1,7ffda9ed5005,7ffda9ed4fc2,0,4,0,0,0,0,0,1,0,0,2
7,7ffda9ed4456,7ffda9ed1bde,0,6682,0,0,0,0,0,0,0,0,0
7,7ffda9ed4fe5,7ffda9ed2441,0,1117,0,0,0,0,0,0,0,0,0
7,7ffda9ed4f6a,7ffda9ed241e,0,5661,0,0,0,0,0,0,0,0,0
2,7ffda9f75734,7ffda9f75742,0,856,0,0,0,0,0,1,0,0,2
2,7ffda9f7570d,0,0,1080,0,0,0,0,0,1,0,0,2
2,7ffda9f75740,7ffda9f75730,0,1080,0,77,0,0,0,1,0,0,156
2,7ffda9f7571d,7ffda9f75710,0,1080,0,1,0,0,0,1,0,0,4
2,7ffda9f75f14,7ffda9f75ea0,0,3096,0,0,0,0,0,1,0,0,2
2,7ffda9f75714,7ffda9f75736,0,2160,0,1,0,0,0,1,0,0,4
2,7ffda9f75ead,0,0,3096,0,0,0,0,0,0,0,0,0
2,7ffda9f75efe,0,0,3096,0,0,0,0,0,0,0,0,0
2,7ffda9f75ec0,7ffda9f75edf,0,5160,0,6,0,0,0,1,0,0,14
1,7ffda9ed5280,7ffda9ed51e8,0,1091,0,0,0,0,0,1,0,0,2
2,7ffda9f75ec6,7ffda9f75f85,0,2064,0,0,0,0,0,1,0,0,2
7,7ffda9ed4a9b,7ffda9ed1b05,0,693,0,0,0,0,0,0,0,0,0
2,7ffda9ed5293,0,0,670,0,0,0,0,0,0,0,0,0
2,7ffda9f75e95,7ffda9f75eaf,0,2064,0,0,0,0,0,1,0,0,2
7,7ffda9ed4e2a,7ffda9ed1c01,0,2749,0,0,0,0,0,0,0,0,0
2,7ffda9ed522d,7ffda9ed51e0,0,1160,0,0,0,0,0,1,0,0,2
2,7ffda9ed5260,0,0,1091,0,0,0,0,0,0,0,0,0
1,7ffda9f75e23,7ffda9f75e52,0,2064,0,0,0,0,0,1,0,0,2
2,7ffda9f75e67,0,0,2064,0,0,0,0,0,0,0,0,0
2,7ffda9f75e79,7ffda9f75e90,0,2064,0,0,0,0,0,1,0,0,2
2,7ffda9f7563d,0,0,1080,0,0,0,0,0,0,0,0,0
2,7ffda9f75643,7ffda9f75657,0,1080,0,0,0,0,0,1,0,0,2
2,7ffda9ed5205,7ffda9ed5285,0,2251,0,369,0,0,0,1,0,0,740
3,7ffda9ed5259,7ffda9ed4e40,0,1091,0,0,0,0,0,1,0,0,2
3,7ffda9ed521f,7ffda9ed4e40,0,1160,0,0,0,0,0,1,0,0,2
