cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
2,7ffdac75f1f9,0,0,9,0,0,0,0,0,0,0,0,0
2,7ffdac75f567,7ffdac75f661,0,9,0,0,0,0,0,1,0,0,2
2,7ffdac75f562,0,0,9,0,0,0,0,0,0,0,0,0
1,7ffdac75f539,7ffdac75f553,0,9,0,0,0,0,0,1,0,0,2
2,7ffdac75f55d,0,0,9,0,0,0,0,0,0,0,0,0
2,7ffdac75f381,7ffdac75f528,0,9,0,0,0,0,0,1,0,0,2
3,7ffdac75f36a,7ffdac747cb0,0,9,0,0,0,0,0,1,0,0,2
3,7ffdac75f37a,7ffda9cfc880,0,9,0,0,0,0,0,1,0,0,2
2,7ffdac75f34d,0,0,9,0,0,0,0,0,0,0,0,0
2,7ffdac75f342,0,0,9,0,0,0,0,0,0,0,0,0
1,7ffdac75f6f6,7ffdac75f6ca,0,9,0,0,0,0,0,1,0,0,2
2,7ffdac75f6d8,0,0,9,0,0,0,0,0,1,0,0,2
2,7ffdac75f666,0,0,9,0,0,0,0,0,0,0,0,0
2,7ffdac75f674,7ffdac75f6f4,0,9,0,0,0,0,0,1,0,0,2
2,7ffdac75f200,7ffdac75f33d,0,9,0,0,0,0,0,1,0,0,2
2,7ffdac7561ed,0,0,144,0,0,0,0,0,1,0,0,2
2,7ffdac7561a8,7ffdac7564ad,0,1856,0,1,0,0,0,1,0,0,4
3,7ffdac7561e6,7ffda99e4850,0,144,0,0,0,0,0,1,0,0,2
3,7ffdac7561a1,7ffda99e4850,0,1856,0,0,0,0,0,1,0,0,2
3,7ffdac7561fd,7ffda99e4850,0,144,0,0,0,0,0,1,0,0,2
2,7ffdac7561bf,0,0,144,0,0,0,0,0,0,0,0,0
3,7ffdac7561b8,7ffda99e4850,0,144,0,0,0,0,0,1,0,0,2
3,7ffdac7561cf,7ffda99e4850,0,144,0,0,0,0,0,1,0,0,2
2,7ffdac7561d6,0,0,144,0,0,0,0,0,0,0,0,0
2,7ffdac7564bb,0,0,1712,0,0,0,0,0,0,0,0,0
1,7ffdac7564d5,7ffdac763dc0,0,1712,0,0,0,0,0,1,0,0,2
2,7ffdac756731,0,0,11,0,0,0,0,0,0,0,0,0
1,7ffdac75674b,7ffdac769f10,0,11,0,0,0,0,0,1,0,0,2
2,7ffdac7562ea,7ffdac756723,0,11,0,0,0,0,0,1,0,0,2
7,7ffdac75f6ea,7ffdac76f91d,0,9,0,0,0,0,0,0,0,0,0
2,7ffdac7562a5,0,0,123,0,0,0,0,0,0,0,0,0
3,7ffdac7562e3,7ffda99e4850,0,11,0,0,0,0,0,1,0,0,2
2,7ffdac7562bc,7ffdac7566c9,0,123,0,1,0,0,0,1,0,0,4
3,7ffdac7562b5,7ffda99e4850,0,123,0,0,0,0,0,1,0,0,2
1,7ffdac7566f1,7ffdac768c90,0,112,0,0,0,0,0,1,0,0,2
3,7ffdac7562cc,7ffda99e4850,0,11,0,0,0,0,0,1,0,0,2
2,7ffdac75628e,7ffdac75666f,0,143,0,0,0,0,0,1,0,0,2
3,7ffdac756287,7ffda99e4850,0,143,0,0,0,0,0,1,0,0,2
3,7ffdac75629e,7ffda99e4850,0,123,0,0,0,0,0,1,0,0,2
2,7ffdac7566d7,0,0,112,0,0,0,0,0,0,0,0,0
1,7ffdac756697,7ffdac767af0,0,20,0,0,0,0,0,1,0,0,2
2,7ffdac7562d3,0,0,11,0,0,0,0,0,0,0,0,0
1,7ffdac75666a,7ffdac767620,0,1,0,0,0,0,0,1,0,0,2
3,7ffdac75622b,7ffda99e4850,0,144,0,0,0,0,0,1,0,0,2
2,7ffdac756260,0,0,144,0,0,0,0,0,0,0,0,0
2,7ffdac75667d,0,0,20,0,0,0,0,0,0,0,0,0
2,7ffdac756277,7ffdac756642,0,144,0,0,0,0,0,1,0,0,2
3,7ffdac756270,7ffda99e4850,0,144,0,0,0,0,0,1,0,0,2
2,7ffdac756232,0,0,144,0,0,0,0,0,1,0,0,2
2,7ffdac756249,0,0,144,0,0,0,0,0,0,0,0,0
2,7ffdac756204,0,0,144,0,0,0,0,0,0,0,0,0
3,7ffdac756242,7ffda99e4850,0,144,0,0,0,0,0,1,0,0,2
3,7ffdac756259,7ffda99e4850,0,144,0,0,0,0,0,1,0,0,2
2,7ffdac75621b,0,0,144,0,0,0,0,0,0,0,0,0
3,7ffdac756214,7ffda99e4850,0,144,0,0,0,0,0,1,0,0,2
2,7ffdac756650,0,0,1,0,0,0,0,0,0,0,0,0
3,7ffdaa4555a8,7ffda99e4690,0,56,0,0,0,0,0,2,0,0,4
2,7ffdac7559e4,0,0,2450,0,0,0,0,0,0,0,0,0
1,7ffdaa4555b1,7ffdaa4555da,0,56,0,0,0,0,0,1,0,0,2
2,7ffdaa455587,0,0,56,0,0,0,0,0,0,0,0,0
3,7ffdac7559db,7ffdac755c10,0,2450,0,0,0,0,0,1,0,0,2
2,7ffdaa455592,7ffdaa4555a2,0,56,0,2,0,0,0,1,0,0,6
2,7ffdaa455597,0,0,21,0,0,0,0,0,0,0,0,0
1,7ffdaa45552b,7ffda9cc77f0,0,76,0,0,0,0,0,1,0,0,2
1,7ffdaa455538,7ffda9cc77f0,0,9,0,0,0,0,0,1,0,0,2
3,7ffdaa45557c,7ffdaa4555f0,0,56,0,0,0,0,0,1,0,0,2
3,7ffdaa455557,7ffda99e4480,0,56,0,0,0,0,0,1,0,0,2
2,7ffdaa4558a7,0,0,56,0,0,0,0,0,0,0,0,0
3,7ffdaa4558b9,7ffda99e4680,0,56,0,0,0,0,0,1,0,0,2
2,7ffdaa4558b0,0,0,56,0,0,0,0,0,0,0,0,0
2,7ffda9cfd08c,0,0,9,0,0,0,0,0,0,0,0,0
3,7ffdac755c8b,7ffdac747cb0,0,4391,0,0,0,0,0,1,0,0,2
2,7ffdaa4558c1,0,0,56,0,0,0,0,0,0,0,0,0
2,7ffdac755c83,0,0,4391,0,0,0,0,0,0,0,0,0
2,7ffdaa45589b,0,0,56,0,0,0,0,0,0,0,0,0
1,7ffdac755c98,7ffdac755cc7,0,4391,0,0,0,0,0,1,0,0,2
1,7ffdaa4558dc,7ffdaa455a3e,0,56,0,0,0,0,0,1,0,0,2
7,7ffda9cfc891,7ffdac75f37f,0,9,0,0,0,0,0,0,0,0,0
2,7ffdac755cd5,0,0,4391,0,0,0,0,0,1,0,0,2
2,7ffdaa455828,7ffdaa455839,0,56,0,3,0,0,0,1,0,0,8
2,7ffdaa45582d,0,0,26,0,0,0,0,0,0,0,0,0
2,7ffdac755c3e,0,0,4391,0,0,0,0,0,2,0,0,4
3,7ffdaa45583f,7ffda99e4690,0,56,0,0,0,0,0,1,0,0,2
2,7ffdac755c72,7ffdac755c78,0,4391,0,1,0,0,0,1,0,0,4
1,7ffdaa455848,7ffdaa45586a,0,56,0,0,0,0,0,1,0,0,2
2,7ffdac755c47,0,0,4391,0,0,0,0,0,2,0,0,4
2,7ffdac755c5c,7ffdac755c6f,0,4391,0,0,0,0,0,1,0,0,2
1,7ffda9cfd01f,7ffda9cfd07e,0,9,0,0,0,0,0,1,0,0,2
2,7ffdaa45581d,0,0,56,0,0,0,0,0,0,0,0,0
3,7ffdaa455812,7ffdaa455880,0,56,0,0,0,0,0,1,0,0,2
2,7ffdac755bec,0,0,2450,0,0,0,0,0,0,0,0,0
2,7ffdac755baf,0,0,2394,0,0,0,0,0,0,0,0,0
3,7ffdaa4557e9,7ffda99e4480,0,56,0,0,0,0,0,1,0,0,2
2,7ffdac755ba5,7ffdac755b90,0,37279,0,27,0,0,0,1,0,0,56
2,7ffdac755bb7,7ffdac755bd7,0,2394,0,0,0,0,0,1,0,0,2
1,7ffdac755b82,7ffdac755bde,0,56,0,0,0,0,0,1,0,0,2
7,7ffda9cfcb9f,7ffdac7633c2,0,9,0,0,0,0,0,0,0,0,0
2,7ffdac755b23,0,0,56,0,0,0,0,0,0,0,0,0
3,7ffdac755b7d,7ffda9cbe080,0,56,0,0,0,0,0,1,0,0,2
2,7ffdac755b70,0,0,56,0,0,0,0,0,0,0,0,0
3,7ffdac755b48,7ffdaa4557d0,0,56,0,0,0,0,0,1,0,0,2
2,7ffdac755b5f,7ffdac755b69,0,56,0,0,0,0,0,1,0,0,2
2,7ffdac755b19,0,0,56,0,0,0,0,0,0,0,0,0
2,7ffdac755b14,7ffdac755b00,0,964,0,31,0,0,0,1,0,0,64
4,7ffda9cfcb54,7ffda9cfcba0,0,9,0,0,0,0,0,1,0,0,2
3,7ffdac755aa2,7ffdaa455540,0,56,0,0,0,0,0,1,0,0,2
3,7ffdac755abd,7ffda9cc77f0,0,56,0,0,0,0,0,1,0,0,2
2,7ffdac755af7,0,0,56,0,0,0,0,0,0,0,0,0
2,7ffdac755acf,7ffdac755add,0,56,0,0,0,0,0,1,0,0,2
2,7ffdac755a83,0,0,56,0,0,0,0,0,0,0,0,0
3,7ffdaa455629,7ffda99e4680,0,56,0,0,0,0,0,1,0,0,2
2,7ffdac755a2b,0,0,2450,0,0,0,0,0,1,0,0,2
2,7ffdac755a26,7ffdac755a10,0,38243,0,405,0,0,0,1,0,0,812
2,7ffdaa455620,0,0,56,0,0,0,0,0,0,0,0,0
2,7ffdac755a79,0,0,56,0,0,0,0,0,0,0,0,0
2,7ffdac755a74,7ffdac755a60,0,491,0,33,0,0,0,1,0,0,68
2,7ffdaa455631,0,0,56,0,0,0,0,0,0,0,0,0
2,7ffdac755a30,7ffdac755b84,0,2450,0,46,0,0,0,1,0,0,94
2,7ffdac755a4c,0,0,56,0,0,0,0,0,0,0,0,0
2,7ffdaa45560b,0,0,56,0,0,0,0,0,0,0,0,0
1,7ffdaa45564c,7ffdaa4557ae,0,56,0,0,0,0,0,1,0,0,2
2,7ffdac755a02,0,0,2450,0,0,0,0,0,0,0,0,0
2,7ffdaa455617,0,0,56,0,0,0,0,0,0,0,0,0
7,7ffdaa4555e6,7ffdac755aa7,0,56,0,0,0,0,0,0,0,0,0
7,7ffdac755ce3,7ffdac7559e0,0,4391,0,0,0,0,0,0,0,0,0
2,7ffda9cfc884,7ffda9cfc88f,0,9,0,0,0,0,0,1,0,0,2
7,7ffda9cfd095,7ffdac7483a0,0,9,0,0,0,0,0,0,0,0,0
7,7ffdaa45587b,7ffdac755b4d,0,56,0,0,0,0,0,0,0,0,0
1,7ffda9cfcba9,7ffda9cfcb96,0,9,0,0,0,0,0,1,0,0,2
7,7ffdac755bfe,7ffdac76f9ed,0,2450,0,0,0,0,0,0,0,0,0
7,7ffdaa4557bf,7ffdaa455581,0,56,0,0,0,0,0,0,0,0,0
2,7ffda9cfcf64,7ffda9cfd017,0,9,0,0,0,0,0,2,0,0,4
2,7ffda9cfcb3a,0,0,9,0,0,0,0,0,0,0,0,0
2,7ffda9cfcf42,7ffda9cfcf61,0,9,0,0,0,0,0,1,0,0,2
7,7ffdaa455a4f,7ffdaa455817,0,56,0,0,0,0,0,0,0,0,0
7,7ffdac75a211,7ffdac76fb43,0,9,0,0,0,0,0,0,0,0,0
2,7ffdac75a1f3,0,0,9,0,0,0,0,0,0,0,0,0
2,7ffdac7519bd,0,0,1942,0,0,0,0,0,1,0,0,2
2,7ffdac75198c,0,0,1942,0,0,0,0,0,0,0,0,0
3,7ffdac75198e,7ffda9cc7af0,0,1942,0,0,0,0,0,1,0,0,2
3,7ffdac75199e,7ffda99e4420,0,1942,0,0,0,0,0,1,0,0,2
2,7ffdac751967,0,0,1942,0,0,0,0,0,0,0,0,0
3,7ffdac75197d,7ffda99e4c00,0,1942,0,0,0,0,0,1,0,0,2
3,7ffdac751970,7ffda9cbf430,0,1942,0,0,0,0,0,1,0,0,2
2,7ffdac751912,7ffdac75195b,0,1942,0,0,0,0,0,1,0,0,2
2,7ffdac751889,0,0,1942,0,0,0,0,0,0,0,0,0
2,7ffdac751884,7ffdac751870,0,16719,0,74,0,0,0,1,0,0,150
2,7ffdac751890,7ffdac7518fb,0,1942,0,0,0,0,0,1,0,0,2
4,7ffdac758893,7ffdac7596ad,0,9,0,0,0,0,0,1,0,0,2
2,7ffdac751860,0,0,1942,0,0,0,0,0,0,0,0,0
1,7ffdac759821,7ffdac75a1e2,0,9,0,0,0,0,0,1,0,0,2
3,7ffdac751806,7ffdac763b20,0,85,0,0,0,0,0,1,0,0,2
2,7ffdac751846,7ffdac75184d,0,85,0,0,0,0,0,1,0,0,2
3,7ffdac759816,7ffdac747cb0,0,9,0,0,0,0,0,1,0,0,2
2,7ffdac751810,0,0,85,0,0,0,0,0,0,0,0,0
2,7ffdac751850,0,0,85,0,0,0,0,0,0,0,0,0
3,7ffdac7517a9,7ffdac747cb0,0,85,0,0,0,0,0,1,0,0,2
1,7ffdac7517b4,7ffdac7517e5,0,85,0,0,0,0,0,1,0,0,2
2,7ffdac75179b,7ffdac751856,0,1857,0,0,0,0,0,1,0,0,2
3,7ffdac751794,7ffdac756170,0,1856,0,0,0,0,0,1,0,0,2
3,7ffdac751769,7ffdac747cb0,0,87,0,0,0,0,0,1,0,0,2
2,7ffdac751764,7ffdac751774,0,1941,0,2,0,0,0,1,0,0,6
