Simpoints,Weight,ICACHE_UNUSEFUL_CL_val,ICACHE_UNUSEFUL_CL_w_val
49,53.1722,183997,9783525.2834
1172,4605.89,208505,960351094.45

weighted_avg,NA,NA,970134619.7334001
weighted_%,NA,NA,1.0
weighted_total,970134619.7334001
